Filename,Path,Price,Partname,MOD,Mass,PROFILE,kgCO2eq,
roverWheelXL3.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Wheel/roverWheelXL3/roverWheelXL3.cfg,1200,roverWheel3,Squad,1.25,Wheel,18099.8708,
RoverWheel.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Ground/RoverWheel.cfg,500,roverWheelM1-F,SquadExpansion,0.025,Wheel,361.997416,
RTG.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Electrical/RTG/RTG.cfg,23300,rtg,Squad,0.08,RTG,332.8,
inlineReactionWheel.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Command/inlineReactionWheel/inlineReactionWheel.cfg,600,sasModule,Squad,0.05,Reaction Wheel,723.994832,
materialBay.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Science/MaterialBay/materialBay.cfg,1800,science_module,Squad,0.2,Science Device,5632.979328,
ScienceBox.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Science/ScienceBox/ScienceBox.cfg,1000,ScienceBox,Squad,0.05,Science Device,1408.244832,
externalCommandSeat.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Command/externalCommandSeat/externalCommandSeat.cfg,200,seatExternalCmd,Squad,0.05,Pod,723.994832,
sensorAccelerometer.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Science/sensorAccelerometer/sensorAccelerometer.cfg,6000,sensorAccelerometer,Squad,0.005,Science Device,140.8244832,
sensorAtmosphere.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Science/AtmosphereSensor/sensorAtmosphere.cfg,6500,sensorAtmosphere,Squad,0.005,Science Device,140.8244832,
sensorBarometer.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Science/sensorBarometer/sensorBarometer.cfg,880,sensorBarometer,Squad,0.005,Science Device,140.8244832,
sensorGravimeter.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Science/sensorGravimeter/sensorGravimeter.cfg,8800,sensorGravimeter,Squad,0.005,Science Device,140.8244832,
sensorThermometer.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Science/sensorThermometer/sensorThermometer.cfg,900,sensorThermometer,Squad,0.005,Science Device,140.8244832,
Separator_0.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Coupling/Separator_0.cfg,215,Separator_0,Squad,0.01,Decoupler,119.9991731,
Separator_1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Coupling/Separator_1.cfg,275,Separator_1,Squad,0.05,Decoupler,599.9958656,
Separator_1p5.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Coupling/Separator_1p5.cfg,325,Separator_1p5,SquadExpansion,0.12,Decoupler,1439.990078,
Separator_2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Coupling/Separator_2.cfg,400,Separator_2,Squad,0.21,Decoupler,2519.982636,
Separator_3.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Coupling/Separator_3.cfg,500,Separator_3,Squad,0.48,Decoupler,5759.96031,
Separator_4.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Coupling/Separator_4.cfg,650,Separator_4,SquadExpansion,0.85,Decoupler,10199.92972,
solidBoosterSep.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/solidBoosterSep/solidBoosterSep.cfg,70.2,sepMotor1,Squad,0.0125,Booster,41.4998708,
ServiceBay_125.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Utility/ServiceBay_v1/ServiceBay_125.cfg,500,ServiceBay_125,Squad,0.1,Service Bay,-1,
ServiceBay_125_v2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/ServiceBay_v2/ServiceBay_125_v2.cfg,500,ServiceBay_125_v2,Squad,0.1,Service Bay,208,
ServiceBay_250.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Utility/ServiceBay_v1/ServiceBay_250.cfg,500,ServiceBay_250,Squad,0.3,Service Bay,-1,
ServiceBay_250_v2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/ServiceBay_v2/ServiceBay_250_v2.cfg,500,ServiceBay_250_v2,Squad,0.3,Service Bay,624,
SM18.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Payload/SM18.cfg,300,ServiceModule18,SquadExpansion,0.15,Structural,312,
SM25.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Payload/SM25.cfg,500,ServiceModule25,SquadExpansion,0.5,Structural,1040,
sGripPad.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/Serenity/Parts/Structural/gripPads/sGripPad.cfg,30,sGripPad,SquadExpansion,0.002,Structural,4.16,
sGripStrip.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/Serenity/Parts/Structural/gripPads/sGripStrip.cfg,50,sGripStrip,SquadExpansion,0.012,Structural,24.96,
intakeShockCone.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/circularIntake/intakeShockCone.cfg,3050,shockConeIntake,Squad,0.12,Intake,1070.7,
SolidBoosterF3S0.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/SolidBoostersF/SolidBoosterF3S0.cfg,96,Shrimp,Squad,0.15,Booster,497.9984496,
Size_1_5_Cone.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Aero/protectiveRocketNoseMk5A/Size_1_5_Cone.cfg,160,Size_1_5_Cone,SquadExpansion,0.12,Nosecone,1070.7,
Size1p5_Monoprop.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size1p5_Monoprop.cfg,480,Size1p5_Monoprop,SquadExpansion,0.25,Tank,520,
Size1p5_Size0_Adapter_01.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size1p5_Size0_Adapter_01.cfg,86.56,Size1p5_Size0_Adapter_01,SquadExpansion,0.1,Tank,208,
Size1p5_Size1_Adapter_01.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size1p5_Size1_Adapter_01.cfg,324.6,Size1p5_Size1_Adapter_01,SquadExpansion,0.375,Tank,780,
Size1p5_Size1_Adapter_02.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size1p5_Size1_Adapter_02.cfg,86.56,Size1p5_Size1_Adapter_02,SquadExpansion,0.1,Tank,208,
Size1p5_Size2_Adapter_01.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size1p5_Size2_Adapter_01.cfg,649.2,Size1p5_Size2_Adapter_01,SquadExpansion,0.75,Tank,1560,
Size1p5_Strut_Decoupler.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Coupling/Size1p5_Strut_Decoupler.cfg,475,Size1p5_Strut_Decoupler,SquadExpansion,0.09,Decoupler,1079.992558,
Size1p5_Tank_01.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size1p5_Tank_01.cfg,119.02,Size1p5_Tank_01,SquadExpansion,0.1375,Tank,286,
Size1p5_Tank_02.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size1p5_Tank_02.cfg,238.04,Size1p5_Tank_02,SquadExpansion,0.275,Tank,572,
Size1p5_Tank_03.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size1p5_Tank_03.cfg,486.9,Size1p5_Tank_03,SquadExpansion,0.5625,Tank,1170,
Size1p5_Tank_04.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size1p5_Tank_04.cfg,973.8,Size1p5_Tank_04,SquadExpansion,1.125,Tank,2340,
Size1p5_Tank_05.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size1p5_Tank_05.cfg,846.8,Size1p5_Tank_05,SquadExpansion,0.75,Tank,1560,
Size1to0ServiceModule.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Payload/Size1to0ServiceModule.cfg,300,Size1to0ServiceModule,SquadExpansion,0.075,Structural,156,
part.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/Size2LFB/part.cfg,14062.4,Size2LFB,Squad,10.5,Engine,47879.78295,// Attention contient du liquidFuel + OX
part.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/Size2LFB_v2/part.cfg,14062.4,Size2LFB_v2,Squad,10.5,Engine,47879.78295,// Attention contient du liquidFuel + OX
Size3_Size4_Adapter_01.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size3_Size4_Adapter_01.cfg,3462.4,Size3_Size4_Adapter_01,SquadExpansion,4,Structural,8320,
part.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/Size3AdvancedEngine/part.cfg,25000,Size3AdvancedEngine,Squad,9,Structural,18720,
part.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Structural/Size3Decoupler/part.cfg,600,size3Decoupler,Squad,0.8,Structural,-1,
part.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/Size3EngineCluster/part.cfg,39000,Size3EngineCluster,Squad,15,Engine,68399.68992,
large.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/FuelTank/Size3Tanks/large.cfg,6390.4,Size3LargeTank,Squad,9,Tank,18720,
medium.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/FuelTank/Size3Tanks/medium.cfg,3195.2,Size3MediumTank,Squad,4.5,Tank,9360,
small.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/FuelTank/Size3Tanks/small.cfg,1597.6,Size3SmallTank,Squad,2.25,Tank,4680,
part.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Structural/Size3To2Adapter_v1/part.cfg,2600,Size3to2Adapter,Squad,0.2,Structural,-1,
Size2to3_v2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/Size3To2Adapter_v2/Size2to3_v2.cfg,246,Size3To2Adapter_v2,Squad,1.875,Structural,3900,
Size4_EngineAdapter_01.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size4_EngineAdapter_01.cfg,4869,Size4_EngineAdapter_01,SquadExpansion,5.625,Tank,11700,
Size4_Tank_01.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size4_Tank_01.cfg,3462.4,Size4_Tank_01,SquadExpansion,4,Tank,8320,
Size4_Tank_02.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size4_Tank_02.cfg,6924.8,Size4_Tank_02,SquadExpansion,8,Tank,16640,
Size4_Tank_03.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size4_Tank_03.cfg,13849.6,Size4_Tank_03,SquadExpansion,16,Tank,33280,
Size4_Tank_04.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/FuelTank/Size4_Tank_04.cfg,27699.2,Size4_Tank_04,SquadExpansion,32,Tank,66560,
smallCargoContainer.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Cargo/CargoContainers/smallCargoContainer.cfg,200,smallCargoContainer,Squad,0.05,Structural,104,
smallClaw.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/smallClaw/smallClaw.cfg,315,smallClaw,Squad,0.03,Structural,62.4,
elevon4.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/elevon4.cfg,400,smallCtrlSrf,Squad,0.04,Wing,356.9,
smallFanBlade.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/Serenity/Parts/Propellers/smallFanBlade.cfg,150,smallFanBlade,SquadExpansion,0.01,Fan Blade,294.5,
GearSmall.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Wheel/LandingGear/GearSmall.cfg,600,SmallGearBay,Squad,0.045,Wheel,651.5953488,
smallHardpoint.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/structuralPylons/smallHardpoint.cfg,60,smallHardpoint,Squad,0.05,Structural,104,
smallHeliBlade.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/Serenity/Parts/Propellers/smallHeliBlade.cfg,100,smallHeliBlade,SquadExpansion,0.015,Fan Blade,441.75,
smallPropeller.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/Serenity/Parts/Propellers/smallPropeller.cfg,75,smallPropeller,SquadExpansion,0.01,Fan Blade,294.5,
liquidEngine24-77.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/liquidEngine24-77/liquidEngine24-77.cfg,400,smallRadialEngine,Squad,0.09,Engine,410.3981395,
liquidEngine24-77_v2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/liquidEngine24-77_v2/liquidEngine24-77_v2.cfg,230,smallRadialEngine_v2,Squad,0.08,Engine,364.7983463,
SmallTank.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Resources/SmallTank/SmallTank.cfg,994,SmallTank,Squad,0.5,Tank,1040,
OX-10C.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Electrical/10CSolarPanels/OX-10C.cfg,1200,solarPanelOX10C,Squad,0.09,Solar Panel,2419.181395,
OX-10L.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Electrical/10LSolarPanels/OX-10L.cfg,1200,solarPanelOX10L,Squad,0.09,Solar Panel,2419.181395,
3x2ShroudSolarPanels.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Electrical/3x2ShroudSolarPanels/3x2ShroudSolarPanels.cfg,440,solarPanels1,Squad,0.025,Solar Panel,671.994832,
1x6ShroudSolarPanels.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Electrical/1x6ShroudSolarPanels/1x6ShroudSolarPanels.cfg,440,solarPanels2,Squad,0.025,Solar Panel,671.994832,
3x2SolarPanels.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Electrical/3x2SolarPanels/3x2SolarPanels.cfg,380,solarPanels3,Squad,0.0175,Solar Panel,470.3963824,
1x6SolarPanels.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Electrical/1x6SolarPanels/1x6SolarPanels.cfg,380,solarPanels4,Squad,0.0175,Solar Panel,470.3963824,
radialFlatSolarPanel.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Electrical/radialFlatSolarPanel/radialFlatSolarPanel.cfg,75,solarPanels5,Squad,0.005,Solar Panel,134.3989664,
SP-10C.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Electrical/10CSolarPanels/SP-10C.cfg,1400,solarPanelSP10C,Squad,0.13,Solar Panel,3494.373127,
SP-10L.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Electrical/10LSolarPanels/SP-10L.cfg,1400,solarPanelSP10L,Squad,0.13,Solar Panel,3494.373127,
solidBoosterRT-10.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Engine/solidBoosterRT-10_v1/solidBoosterRT-10.cfg,175,solidBooster,Squad,0.75,Booster,-1,
solidBoosterRT-5.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Engine/solidBoosterRT-5_v1/solidBoosterRT-5.cfg,116,solidBooster_sm,Squad,0.45,Booster,-1,
solidBoosterRT-5_v2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/Size1_SRBs/solidBoosterRT-5_v2.cfg,116,solidBooster_sm_v2,Squad,0.45,Booster,1493.995349,
solidBoosterRT-10_v2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/Size1_SRBs/solidBoosterRT-10_v2.cfg,175,solidBooster_v2,Squad,0.75,Booster,2489.992248,
solidBoosterBACC.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/solidBoosterBACC/solidBoosterBACC.cfg,358,solidBooster1-1,Squad,1.5,Booster,4979.984496,
spotLightMk1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/spotLightMk1/spotLightMk1.cfg,100,spotLight1,Squad,0.015,Light,319.8359496,
spotLightMk1_v2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/spotLightMk1_v2/spotLightMk1_v2.cfg,100,spotLight1_v2,Squad,0.015,Light,319.8359496,
spotLightMk2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/spotLightMk2/spotLightMk2.cfg,100,spotLight2,Squad,0.015,Light,319.8359496,
spotLightMk2_v2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/spotLightMk2_v2/spotLightMk2_v2.cfg,100,spotLight2_v2,Squad,0.015,Light,319.8359496,
spotLight1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/Lights/spotLight1.cfg,75,spotLight3,Squad,0.005,Light,106.6119832,
SSME.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/liquidEngineSSME/SSME.cfg,18000,SSME,Squad,4,Engine,18239.91731,
stackBiCoupler.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Utility/stackBiCoupler_v1/stackBiCoupler.cfg,400,stackBiCoupler,Squad,0.1,Structural,-1,
stackBiCoupler_v2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/stackCouplers/stackBiCoupler_v2.cfg,400,stackBiCoupler_v2,Squad,0.1,Structural,208,
decouplerStackTR-18A.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Utility/decouplerStackTR-18A/decouplerStackTR-18A.cfg,400,stackDecoupler,Squad,0.05,Decoupler,-1,
decouplerStackTR-2V.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Utility/decouplerStackTR-2V/decouplerStackTR-2V.cfg,300,stackDecouplerMini,Squad,0.015,Decoupler,-1,
radialAttachmentPoint.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/radialAttachmentPoint/radialAttachmentPoint.cfg,250,stackPoint1,Squad,0.04,Structural,83.2,
stackQuadCoupler.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/stackCouplers/stackQuadCoupler.cfg,2000,stackQuadCoupler,Squad,0.175,Structural,364,
stackQuadCoupler.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Utility/stackQuadCoupler_v1/stackQuadCoupler.cfg,2000,stackQuadCoupler,Squad,0.175,Structural,-1,
decouplerSeparatorTR-18D.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Utility/decouplerSeparatorTR-18D/decouplerSeparatorTR-18D.cfg,600,stackSeparator,Squad,0.075,Structural,-1,
decouplerSeparatorTR-XL.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Utility/decouplerSeparatorTR-XL/decouplerSeparatorTR-XL.cfg,900,stackSeparatorBig,Squad,0.45,Structural,-1,
decouplerSeparatorTR-2C.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Utility/decouplerSeparatorTR-2C/decouplerSeparatorTR-2C.cfg,450,stackSeparatorMini,Squad,0.02,Structural,-1,
stackTriCoupler.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Utility/stackTriCoupler_v1/stackTriCoupler.cfg,680,stackTriCoupler,Squad,0.15,Structural,-1,
stackTriCoupler_v2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/stackCouplers/stackTriCoupler_v2.cfg,680,stackTriCoupler_v2,Squad,0.15,Structural,312,
elevon1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/elevon1.cfg,400,StandardCtrlSrf,Squad,0.05,Wing,446.125,
smallNoseCone.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/cones/smallNoseCone.cfg,180,standardNoseCone,Squad,0.01,Nosecone,89.225,
smallNoseCone.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Aero/cones_v1/smallNoseCone.cfg,180,standardNoseCone,Squad,0.01,Nosecone,-1,
stationHub.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/stationHub/stationHub.cfg,900,stationHub,Squad,1.5,Structural,3120,
stripLight1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/Lights/stripLight1.cfg,40,stripLight1,Squad,0.001,Light,21.32239664,
structuralIBeam650.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/structuralIBeam650/structuralIBeam650.cfg,50,structuralIBeam1,Squad,0.08,Structural,166.4,
structuralIBeam200.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/structuralIBeam200/structuralIBeam200.cfg,25,structuralIBeam2,Squad,0.375,Structural,780,
structuralIBeam200Pocket.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/structuralIBeam200Pocket/structuralIBeam200Pocket.cfg,14,structuralIBeam3,Squad,0.1875,Structural,390,
structuralMicronode.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/structuralMicronode/structuralMicronode.cfg,25,structuralMiniNode,Squad,0.15,Structural,312,
structuralPanel1x1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/structuralPanel1x1/structuralPanel1x1.cfg,30,structuralPanel1,Squad,0.075,Structural,156,
structuralPanel2x2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/structuralPanel2x2/structuralPanel2x2.cfg,90,structuralPanel2,Squad,0.3,Structural,624,
structuralPylon.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/structuralPylons/structuralPylon.cfg,125,structuralPylon,Squad,0.2,Structural,416,
structural1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/structural1.cfg,500,structuralWing,Squad,0.1,Wing,892.25,
structural2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/structural2.cfg,500,structuralWing2,Squad,0.1,Wing,892.25,
structural3.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/structural3.cfg,300,structuralWing3,Squad,0.05,Wing,446.125,
structural4.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/structural4.cfg,150,structuralWing4,Squad,0.025,Wing,223.0625,
strutConnector.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/CompoundParts/strutConnector/strutConnector.cfg,42,strutConnector,Squad,0.05,Structural,104,
strutCubicOcto.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/strutCubicOcto/strutCubicOcto.cfg,16,strutCube,Squad,0.001,Structural,2.08,
strutOcto.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/strutOcto/strutOcto.cfg,20,strutOcto,Squad,0.001,Structural,2.08,
SurfaceScanner.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Resources/SurfaceScanner/SurfaceScanner.cfg,800,SurfaceScanner,Squad,0.005,Science Device,140.8244832,
C16S.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/DirectAntennas/C16S.cfg,300,SurfAntenna,Squad,0.015,Antenna,403.1968992,
SurveyScanner.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Resources/SurveyScanner/SurveyScanner.cfg,1500,SurveyScanner,Squad,0.2,Science Device,5632.979328,
sweptWing.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/airplaneFins/sweptWing.cfg,620,sweptWing,Squad,0.275,Wing,2453.6875,
swept1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/swept1.cfg,500,sweptWing1,Squad,0.113,Wing,1008.2425,
swept2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/swept2.cfg,500,sweptWing2,Squad,0.226,Wing,2016.485,
tailfin.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/airplaneFins/tailfin.cfg,600,tailfin,Squad,0.125,Wing,1115.3125,
ladderTelescopic.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/ladderTelescopic/ladderTelescopic.cfg,350,telescopicLadder,Squad,0.005,Ladder,10.4,
ladderTelescopicBay.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/ladderTelescopicBay/ladderTelescopicBay.cfg,440,telescopicLadderBay,Squad,0.005,Ladder,10.4,
solidBoosterS2-17.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/solidBoosterS2-17/solidBoosterS2-17.cfg,4200,Thoroughbred,Squad,10,Booster,33199.89664,
